file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,setUpdateTextualMatches/1[boolean],FALSE,351,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,setFilePatterns/1[java.lang.String],FALSE,390,0,1,1,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,checkImportedTypes/0,FALSE,905,3,2,1,1,2,3,8,1,3,0,3,1,3,1,0,0,0,0,1,3,0,1,0,0,0,13,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,checkConflictingTypes/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IProgressMonitor],FALSE,1027,12,7,1,6,12,21,41,2,13,1,21,3,1,3,2,0,1,0,4,14,1,6,0,0,0,54,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getProcessorName/0,FALSE,235,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,canEnableSimilarDeclarationUpdating/0,FALSE,398,1,1,1,0,3,3,10,2,2,0,3,0,0,0,1,0,0,2,0,2,0,2,0,0,0,12,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,"checkCUCompleteConditions/4[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RefactoringStatus,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.CompilationUnit,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.ICompilationUnit,java.util.List<org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RefactoringProcessor>]",FALSE,1529,10,3,1,2,4,12,20,0,9,4,12,1,1,2,0,0,0,1,2,10,0,3,0,0,0,32,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,"checkForConflictingRename/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IField,java.lang.String]",FALSE,1642,3,0,0,0,5,13,18,2,6,2,13,0,0,1,0,0,0,0,0,6,0,4,0,0,0,54,2,0,TRUE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,createChanges/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IProgressMonitor],FALSE,1195,6,8,1,7,7,15,30,0,1,1,15,5,3,0,1,1,1,1,8,1,0,3,0,0,0,32,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getType/0,FALSE,220,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,"getProcessorsOfType/2[java.util.List<org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RefactoringProcessor>,java.lang.Class<org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameLocalVariableProcessor>]",FALSE,1559,2,1,1,0,3,6,10,1,3,2,6,0,0,1,0,0,0,0,0,3,0,2,0,0,0,10,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,willRenameCU/0,FALSE,1181,2,5,3,2,5,9,13,4,1,0,9,1,2,0,0,0,1,0,0,1,0,1,0,0,0,13,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,setMatchStrategy/1[int],FALSE,428,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getUpdateReferences/0,FALSE,363,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getCus/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.SearchResultGroup[]],FALSE,1078,2,1,1,0,3,4,10,1,3,1,4,0,0,1,1,0,0,0,1,3,0,2,0,0,0,12,10,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getElements/0,FALSE,245,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getRefactoredResource/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IResource],FALSE,446,3,2,1,1,4,4,8,2,0,1,4,1,2,0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,createChange/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IProgressMonitor],FALSE,1090,15,9,1,8,15,44,77,1,13,1,44,4,3,0,4,2,1,1,2,18,1,4,0,0,0,64,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,RenameTypeProcessor/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IType],TRUE,204,2,3,2,1,2,2,10,0,0,1,2,0,0,0,1,0,0,0,0,5,0,1,0,0,0,30,1,0,TRUE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,analyzeAffectedCompilationUnits/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IProgressMonitor],FALSE,1017,3,2,1,1,1,5,7,1,1,1,5,1,2,0,0,0,0,1,0,1,0,0,0,0,0,16,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,computeRenameModifications/0,FALSE,250,6,10,0,10,2,11,10,1,3,0,11,6,3,0,0,0,0,0,0,3,0,1,0,0,0,19,4,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,setUpdateQualifiedNames/1[boolean],FALSE,380,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,canEnableTextUpdating/0,FALSE,341,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getMatchStrategy/0,FALSE,422,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getNewElementLabel/0,FALSE,854,1,9,8,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,"checkForWarnings/3[java.util.Set<org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor.Warning>,java.lang.String,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IMethod[]]",FALSE,1692,2,2,1,1,7,4,21,1,5,3,4,0,0,1,1,0,1,0,1,7,0,2,0,0,0,17,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,createRenameArguments/0,FALSE,314,4,4,0,4,1,4,3,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getFilePatterns/0,FALSE,385,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getSimilarElements/0,FALSE,437,1,3,3,0,2,3,7,2,1,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,21,1,0,TRUE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,"analyzeImportDeclaration/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IImportDeclaration,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RefactoringStatus]",FALSE,993,7,3,1,2,5,5,18,2,3,2,5,2,2,1,1,0,2,0,1,3,0,2,0,0,0,21,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getCompilationUnit/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IImportDeclaration],FALSE,969,2,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,convertFromImportDeclaration/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IImportDeclaration],FALSE,984,2,1,1,0,2,6,9,2,1,1,6,0,0,0,0,0,0,0,2,1,1,1,0,0,0,12,10,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,checkEnclosedTypes/0,FALSE,835,4,4,1,3,2,8,8,2,2,0,8,2,1,0,1,0,0,0,0,2,0,1,0,0,0,13,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,"checkForConflictingRename/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.IMethod[],java.lang.String]",FALSE,1585,4,2,1,1,7,14,19,2,8,2,14,1,1,2,0,0,3,0,1,8,0,4,0,0,0,45,2,0,TRUE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getAffectedProjectNatures/0,FALSE,240,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\rename\RenameTypeProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.rename.RenameTypeProcessor,getSimilarElementsToSelection/0,FALSE,1850,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,TRUE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\testbundle\src\testbundle\Ext.java,testbundle.Ext,toString/0,FALSE,14,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\testbundle\src\testbundle\Ext.java,testbundle.Ext,getInstance/0,FALSE,5,1,2,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\testbundle\src\testbundle\Ext.java,testbundle.Ext,Ext/0,TRUE,9,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,checkParameterNamesAndValues/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.RefactoringStatus],FALSE,515,3,5,1,4,6,8,19,2,3,1,8,2,2,1,0,0,0,0,1,3,0,3,0,0,0,15,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,getDescriptorFlags/0,FALSE,1391,2,2,1,1,5,6,16,1,2,0,6,0,0,0,0,1,0,0,0,4,0,2,0,0,0,11,4,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,getDeletedInfos/0,FALSE,1129,1,3,2,1,3,2,9,1,1,0,2,0,0,1,0,0,0,0,1,1,0,2,0,0,0,8,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,isNoArgConstructor/0,FALSE,1638,0,1,1,0,2,2,3,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,setNewMethodName/1[java.lang.String],FALSE,269,0,0,0,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,getNotAddedInfos/0,FALSE,1139,2,2,1,1,1,2,5,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,createChange/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.IProgressMonitor],FALSE,1253,4,4,0,4,1,6,10,1,0,1,6,4,9,0,0,1,0,1,1,0,0,1,0,0,0,12,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,isOrderSameAsInitial/0,FALSE,1160,1,7,5,2,4,5,13,3,3,0,5,0,0,1,1,0,0,0,1,3,0,2,0,0,0,12,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,setDefaultValueAdvisor/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.IDefaultValueAdvisor],FALSE,3078,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,mustAnalyzeAstOfDeclaringCu/0,FALSE,1049,1,2,1,1,4,5,14,4,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,13,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,checkVarargs/0,FALSE,583,3,7,2,5,9,13,23,3,4,0,13,2,2,2,4,0,0,0,2,5,1,4,0,0,0,29,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,"collectTypeVariables/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.ITypeBinding,java.util.Set<org.eclipse.jdt.ls.core.internal.corext.refactoring.ITypeBinding>]",FALSE,661,2,3,2,1,8,10,22,0,1,2,10,1,0,2,1,0,0,0,0,1,0,2,0,0,0,11,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,getAvailableVisibilities/0,FALSE,311,1,0,0,0,4,4,11,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,getOldMethodSignature/0,FALSE,937,3,8,2,6,4,18,19,1,2,0,18,4,3,0,0,0,0,2,0,2,0,1,0,0,0,14,1,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,"shouldReport/2[org.eclipse.jdt.ls.core.internal.corext.refactoring.IProblem,org.eclipse.jdt.ls.core.internal.corext.refactoring.CompilationUnit]",FALSE,1081,2,1,1,0,3,2,9,3,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21,4,0,TRUE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,checkMethodName/1[org.eclipse.jdt.ls.core.internal.corext.refactoring.RefactoringStatus],FALSE,544,2,3,1,2,5,10,15,2,2,1,10,2,1,0,0,0,0,1,0,2,0,1,0,0,0,16,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,getExceptionInfos/0,FALSE,336,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,TRUE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,getMethodThrows/0,FALSE,997,1,3,1,2,4,9,15,2,2,0,9,0,0,1,1,0,0,3,1,2,1,2,0,0,0,12,2,0,FALSE
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\ChangeSignatureProcessor.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.ChangeSignatureProcessor,getAllChanges/0,FALSE,1248,1,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
